LNR,RESPONSE
24777,0.009911826699557215
24796,0.009521883408829713
25104,0.009353147591009801
24806,0.009353147591009801
25118,0.009392574749029674
24822,0.01075271253951565
82811,0.019606474846528613
83449,0.019767724148225963
83459,0.01075271253951565
83770,0.01075271253951565
84091,0.009911826699557215
84096,0.009447793118772564
84737,0.017836231096958265
85048,0.01075271253951565
85049,0.019606474846528613
85051,0.009438981252051604
85369,0.01020758273690504
85374,0.015249525876005803
85380,0.015344041476999767
82190,0.009911826699557215
82505,0.015920982322159334
82515,0.009392574749029674
82517,0.009521883408829713
82821,0.01075271253951565
83140,0.015910040203130207
788,0.009754881571485208
1102,0.009353147591009801
1109,0.009594401879137912
821,0.00940431180099493
829,0.009521883408829713
837,0.018252521137993555
845,0.01075271253951565
1163,0.0186118544360024
861,0.01075271253951565
899,0.010008308813059814
1207,0.0186118544360024
906,0.009392574749029674
1221,0.019767724148225963
1545,0.00940431180099493
1546,0.019606474846528613
1555,0.009438981252051604
1556,0.017048200188654584
1879,0.009555630399136067
1885,0.01840284415347474
1593,0.01020758273690504
1902,0.01845985623429297
1611,0.009353147591009801
1921,0.009353147591009801
1927,0.019386515666948635
1651,0.009911826699557215
1978,0.01845985623429297
1718,0.009441581415006983
1722,0.009392574749029674
1734,0.018252521137993555
41705,0.009438981252051604
41711,0.013827277976432092
41712,0.009353147591009801
42029,0.009995118412212947
42347,0.009742711294078263
42352,0.009995118412212947
42353,0.00940431180099493
42671,0.01786142154154328
42987,0.009447793118772564
43310,0.009992269566946694
43627,0.01061918461915357
43629,0.00933968487360192
43945,0.012557895391198382
43953,0.009521883408829713
43954,0.019606474846528613
43961,0.009447793118772564
44280,0.009911826699557215
44917,0.009447793118772564
44924,0.0181738149355472
44927,0.009447793118772564
45244,0.009911826699557215
45570,0.01668246726603513
45584,0.016026887655314185
41721,0.009353147591009801
41739,0.01075271253951565
42054,0.0181738149355472
42369,0.009447793118772564
42689,0.009521883408829713
43019,0.009521883408829713
43331,0.0186118544360024
51328,0.010892397470526703
51644,0.019767724148225963
51653,0.01748444720839994
51969,0.009438981252051604
52308,0.019606474846528613
52310,0.009546718922965925
52626,0.0186118544360024
52638,0.009353147591009801
52940,0.009447793118772564
52954,0.0186118544360024
55194,0.01075271253951565
55196,0.016723945571907057
55526,0.01075271253951565
55847,0.009688406333224521
55848,0.011501091152850982
51024,0.01075271253951565
51031,0.009594401879137912
51342,0.01845985623429297
51348,0.015249525876005803
51666,0.009438981252051604
51674,0.009426502727106264
51680,0.019545992026915638
52331,0.009574392065074499
53302,0.01075271253951565
82163,0.01845985623429297
82481,0.010091432559330791
82498,0.015249525876005803
55852,0.01075271253951565
55858,0.010914273280277453
55859,0.009911826699557215
51037,0.01075271253951565
51039,0.009447793118772564
51683,0.01782893420857823
51685,0.009426502727106264
51695,0.010238669988813016
51702,0.009447793118772564
52343,0.018252521137993555
52353,0.01075271253951565
53314,0.01075271253951565
53322,0.01066914826370158
53950,0.01845985623429297
54597,0.009447793118772564
54925,0.00940431180099493
55245,0.019186930862558963
55558,0.01075271253951565
55882,0.018571625455918644
51384,0.009365529928697497
51703,0.019606474846528613
51706,0.011595956110854842
51711,0.019767724148225963
52041,0.009351356457776027
52047,0.009521883408829713
52369,0.014732726729821491
52689,0.009521883408829713
53331,0.010064546552295788
53341,0.009426502727106264
63455,0.019767724148225963
63780,0.00940431180099493
63783,0.013827277976432092
64096,0.00964872014731195
64104,0.00940431180099493
64109,0.009521883408829713
64422,0.009438981252051604
65391,0.01075271253951565
65705,0.009353147591009801
65709,0.009911826699557215
61568,0.012557895391198382
62203,0.009953585244988981
62850,0.009447793118772564
62851,0.01845985623429297
63164,0.009438981252051604
63491,0.0181738149355472
63796,0.009438981252051604
63799,0.01845985623429297
63802,0.009353147591009801
63812,0.010755670667465165
64127,0.009353147591009801
64449,0.017683214704799045
64771,0.009447793118772564
65082,0.013827277976432092
65399,0.009392574749029674
66039,0.01075271253951565
66048,0.00940431180099493
71758,0.019767724148225963
72077,0.01533912937748569
72087,0.012596049442843087
72405,0.017628558152254458
72723,0.009438981252051604
72735,0.010525085082434129
73046,0.009426502727106264
73682,0.009426502727106264
73694,0.009365529928697497
73696,0.018571625455918644
74317,0.01845985623429297
74974,0.009989519276724434
75286,0.009353147591009801
75605,0.00940431180099493
75612,0.01075271253951565
75929,0.01066914826370158
76239,0.009521883408829713
71471,0.009447793118772564
71776,0.009353147591009801
71779,0.01075271253951565
72112,0.00945991490250243
72417,0.009392574749029674
72420,0.009925160659508955
72425,0.0186118544360024
73073,0.009447793118772564
73393,0.009426502727106264
73714,0.015077694278377287
74337,0.01840284415347474
74347,0.009447793118772564
74354,0.019386515666948635
74666,0.009426502727106264
74667,0.011182069632434673
74990,0.018252521137993555
75949,0.009925160659508955
75952,0.009447793118772564
71486,0.019767724148225963
71805,0.019606474846528613
71813,0.01845985623429297
72130,0.009447793118772564
72437,0.009438981252051604
82469,0.01075271253951565
82788,0.009438981252051604
82793,0.013827277976432092
83111,0.01066914826370158
83113,0.009353147591009801
83420,0.019767724148225963
83425,0.009438981252051604
83428,0.01075271253951565
83433,0.009365529928697497
83759,0.019386515666948635
84381,0.018252521137993555
84709,0.01604874454477237
85024,0.019606474846528613
85026,0.009426502727106264
85671,0.01845985623429297
35158,0.009521883408829713
34851,0.00940431180099493
34853,0.01845985623429297
34859,0.009447793118772564
35162,0.009521883408829713
35165,0.011230080962417573
34865,0.009353147591009801
34877,0.0181738149355472
34898,0.009353147591009801
35203,0.00964872014731195
34902,0.009521883408829713
34907,0.009353147591009801
34930,0.0186118544360024
34939,0.009353147591009801
35249,0.0186118544360024
35561,0.009426502727106264
35568,0.011230080962417573
35572,0.009911826699557215
35574,0.01573088482554944
35575,0.009447793118772564
35889,0.01533912937748569
35583,0.009989519276724434
35587,0.009909929649194968
35597,0.010438426980249436
35900,0.009351356457776027
35602,0.01845985623429297
35606,0.019606474846528613
35922,0.009447793118772564
35936,0.009365529928697497
41020,0.019767724148225963
41028,0.01845985623429297
41344,0.00940431180099493
41666,0.015111505865493332
42319,0.021914660425661623
42634,0.01075271253951565
42944,0.018323501845407437
42952,0.009353147591009801
42954,0.009353147591009801
43274,0.009447793118772564
43582,0.013131883772226334
43590,0.009521883408829713
43594,0.021914660425661623
43909,0.018571625455918644
43917,0.017683214704799045
44561,0.010008308813059814
45202,0.018252521137993555
45210,0.009353147591009801
41684,0.01821319818886293
41691,0.009392574749029674
42333,0.010525085082434129
42660,0.009365529928697497
42963,0.009989519276724434
42979,0.010216185164872939
43287,0.009911826699557215
44582,0.011387581973472284
45233,0.009365529928697497
45544,0.00966205102153733
45550,0.009353147591009801
40729,0.009989519276724434
41379,0.012701285954137947
41395,0.019386515666948635
4332,0.009426502727106264
4346,0.009524506189316937
4044,0.019606474846528613
5031,0.015673683575768475
5033,0.009911826699557215
5057,0.019606474846528613
4737,0.010083519248292507
5067,0.019606474846528613
4757,0.009989519276724434
4758,0.012542272341923268
4762,0.010584943964054986
4780,0.013131883772226334
5183,0.009426502727106264
5191,0.009630558135161763
5198,0.01075271253951565
4802,0.010083519248292507
5126,0.01075271253951565
5132,0.01845985623429297
4830,0.018937119711866537
5154,0.016200028642202838
4854,0.01075271253951565
4861,0.009447793118772564
5180,0.009447793118772564
4574,0.009447793118772564
4896,0.009438981252051604
4592,0.009447793118772564
4599,0.00940431180099493
4914,0.01840284415347474
4604,0.009911826699557215
4932,0.009365529928697497
4623,0.009630558135161763
4633,0.019727662106288946
4636,0.00940431180099493
4944,0.009426502727106264
4949,0.015741705701549157
4644,0.013827277976432092
4977,0.01845985623429297
4674,0.01075271253951565
4986,0.009678232494158015
4683,0.00940431180099493
4686,0.009351356457776027
4691,0.00940431180099493
4700,0.019386515666948635
5018,0.00945991490250243
5341,0.014817244126550404
5646,0.0186118544360024
5647,0.013827277976432092
5649,0.00940431180099493
5661,0.009447793118772564
5671,0.0186118544360024
5677,0.019186930862558963
5375,0.00933968487360192
5396,0.012596049442843087
5410,0.009447793118772564
5411,0.009911826699557215
5714,0.019386515666948635
5427,0.009353147591009801
5436,0.009351356457776027
5725,0.01845985623429297
5733,0.019186930862558963
5454,0.019617727559954404
10241,0.009353147591009801
10566,0.009447793118772564
10579,0.01020758273690504
929,0.010437688862367596
935,0.01840284415347474
1261,0.009911826699557215
951,0.009365529928697497
952,0.01075271253951565
955,0.011213368202954531
1295,0.020467713345052103
966,0.009353147591009801
974,0.009365529928697497
1305,0.009447793118772564
995,0.019606474846528613
998,0.009447793118772564
1403,0.019606474846528613
1001,0.009952333704987035
1009,0.0101597897318098
1338,0.019606474846528613
1029,0.013131883772226334
1053,0.009989519276724434
1062,0.009911826699557215
1067,0.00964872014731195
1071,0.009426502727106264
9957,0.009995825549156614
9960,0.01934479779671843
9671,0.013131883772226334
9680,0.01878251599205901
9982,0.019606474846528613
9700,0.01786142154154328
9712,0.012717104524873358
10023,0.019606474846528613
10042,0.009392574749029674
10043,0.009952333704987035
10048,0.019767724148225963
10049,0.009911826699557215
10054,0.009353147591009801
10057,0.010257739261539585
10388,0.009911826699557215
10396,0.009911826699557215
10700,0.009438981252051604
10716,0.01075271253951565
10418,0.009426502727106264
10730,0.019767724148225963
10733,0.009521883408829713
10429,0.01845985623429297
10844,0.009911826699557215
10856,0.01020758273690504
10448,0.009353147591009801
10451,0.010236321708059812
10458,0.009365529928697497
10743,0.009353147591009801
10753,0.009911826699557215
10756,0.009447793118772564
10465,0.01845985623429297
10488,0.021446805806451523
10490,0.010008308813059814
10495,0.012596049442843087
10510,0.009438981252051604
10818,0.009438981252051604
10531,0.009351356457776027
10823,0.009365529928697497
10544,0.019767724148225963
10553,0.009365529928697497
31437,0.009353147591009801
31442,0.009911826699557215
31451,0.019386515666948635
31453,0.019606474846528613
31143,0.018571625455918644
31146,0.009351356457776027
31149,0.01075271253951565
31460,0.013102442610417212
31466,0.01878251599205901
31472,0.013827277976432092
31788,0.01020758273690504
32113,0.013827277976432092
31807,0.009521883408829713
32122,0.009365529928697497
32127,0.009989519276724434
31820,0.009392574749029674
31832,0.013827277976432092
32267,0.009521883408829713
31860,0.009438981252051604
31873,0.0181738149355472
32168,0.019606474846528613
32177,0.013827277976432092
31882,0.011324036066405755
31896,0.019606474846528613
31910,0.009441581415006983
32211,0.0186118544360024
32232,0.019767724148225963
31943,0.011230080962417573
31950,0.009441581415006983
32243,0.019606474846528613
31966,0.009438981252051604
31976,0.0186118544360024
31666,0.009426502727106264
31674,0.009438981252051604
31989,0.01845985623429297
31990,0.010337306522348669
31991,0.009989519276724434
31997,0.00940431180099493
31692,0.012542272341923268
31719,0.009426502727106264
31723,0.019767724148225963
32039,0.009524506189316937
32042,0.010337306522348669
31739,0.011230080962417573
32061,0.009953585244988981
32062,0.009447793118772564
44333,0.009925160659508955
44656,0.00964872014731195
44658,0.01066914826370158
44976,0.00933968487360192
44990,0.012596049442843087
45312,0.009521883408829713
45644,0.009953585244988981
41146,0.01075271253951565
41459,0.01845985623429297
41462,0.009630558135161763
41787,0.009630558135161763
42422,0.01748444720839994
42743,0.009426502727106264
43076,0.00940431180099493
44350,0.009630558135161763
44353,0.009989519276724434
44356,0.01053822227517719
25163,0.011230080962417573
25490,0.009441581415006983
25811,0.012471869722077153
25501,0.012611738623021987
25502,0.009353147591009801
25505,0.009911826699557215
25835,0.010510158551085492
25966,0.009426502727106264
25973,0.009353147591009801
25570,0.009534099337526072
25862,0.009911826699557215
25871,0.009353147591009801
25877,0.009989519276724434
34738,0.009426502727106264
34445,0.009521883408829713
34447,0.009754881571485208
34754,0.01075271253951565
34764,0.01845985623429297
34772,0.0181738149355472
34775,0.009426502727106264
34484,0.009426502727106264
34180,0.01748444720839994
34199,0.01066914826370158
34527,0.01075271253951565
34226,0.01841546861432217
34555,0.009438981252051604
34243,0.018323501845407437
34252,0.009754881571485208
34267,0.009911826699557215
34276,0.018252521137993555
34584,0.009447793118772564
34283,0.013827277976432092
34290,0.009441581415006983
34291,0.009438981252051604
34295,0.019767724148225963
34599,0.009925160659508955
34603,0.0186118544360024
35267,0.01075271253951565
35270,0.010451457150653213
35279,0.017356404764836658
35300,0.011227354748375544
34981,0.009447793118772564
35338,0.01845985623429297
35425,0.017628558152254458
35426,0.01066914826370158
35432,0.019767724148225963
35022,0.019767724148225963
35347,0.009438981252051604
35062,0.01845985623429297
35072,0.009365529928697497
35104,0.010438426980249436
35106,0.01075271253951565
35114,0.009447793118772564
35131,0.009728886688941072
21744,0.009911826699557215
21754,0.010324417182392121
21784,0.009351356457776027
22088,0.009353147591009801
22095,0.009426502727106264
21806,0.018571625455918644
21811,0.01020758273690504
22099,0.019606474846528613
22104,0.01845985623429297
21819,0.011230080962417573
21822,0.009911826699557215
21834,0.014142339735365807
21858,0.019606474846528613
21862,0.019767724148225963
21875,0.009447793118772564
22163,0.009911826699557215
21909,0.009353147591009801
21910,0.017160598848591356
21913,0.019606474846528613
21650,0.009353147591009801
21966,0.009447793118772564
21977,0.011119216164014688
21662,0.010137492180654491
21665,0.009351356457776027
21668,0.009353147591009801
21683,0.009365529928697497
21697,0.018571625455918644
22665,0.009594401879137912
31548,0.009426502727106264
31553,0.00940431180099493
31555,0.009426502727106264
31232,0.009426502727106264
31647,0.009953585244988981
31243,0.010007600801936798
31266,0.01821319818886293
31274,0.009438981252051604
31590,0.009438981252051604
31294,0.009818370161037678
31296,0.019767724148225963
31600,0.009447793118772564
31314,0.00940431180099493
31358,0.009438981252051604
31369,0.00945991490250243
31376,0.009426502727106264
31070,0.009365529928697497
31382,0.009438981252051604
31385,0.009353147591009801
31393,0.00940431180099493
31086,0.009447793118772564
31114,0.011171484410711287
12861,0.00940431180099493
13182,0.01075271253951565
13185,0.009353147591009801
13190,0.00940431180099493
13194,0.021914660425661623
13536,0.01533912937748569
13542,0.009438981252051604
13559,0.009447793118772564
13600,0.009438981252051604
13608,0.018937119711866537
13922,0.009365529928697497
13934,0.016710881546947585
13634,0.00940431180099493
13948,0.019767724148225963
13961,0.019606474846528613
13973,0.021669378749030438
13976,0.009426502727106264
13987,0.00940431180099493
13989,0.009911826699557215
13993,0.009426502727106264
13685,0.010584943964054986
13397,0.014817244126550404
13714,0.009353147591009801
13408,0.009594401879137912
13416,0.019606474846528613
13734,0.011324036066405755
13429,0.01075271253951565
13743,0.009995825549156614
13745,0.009521883408829713
13440,0.0186118544360024
13455,0.009353147591009801
13461,0.01075271253951565
13469,0.01845985623429297
13780,0.009521883408829713
13483,0.009353147591009801
13486,0.009966016288217295
13805,0.019606474846528613
13503,0.010450718121117865
13821,0.009447793118772564
14154,0.009441581415006983
14463,0.01878251599205901
14464,0.009636681028914398
14467,0.009353147591009801
14484,0.010364665904215264
14494,0.016710881546947585
14182,0.01845985623429297
14513,0.009521883408829713
14517,0.012542272341923268
14200,0.009392574749029674
14230,0.01075271253951565
14533,0.009392574749029674
14536,0.01897158734144466
14245,0.01878251599205901
14246,0.010007600801936798
14260,0.009911826699557215
14263,0.020635896631776608
14571,0.011230080962417573
14574,0.009534099337526072
14278,0.009400496853294561
14279,0.009912780067023392
14585,0.01841546861432217
14589,0.019767724148225963
14590,0.009447793118772564
3494,0.01066914826370158
3497,0.009447793118772564
3824,0.009989519276724434
3839,0.01436796404095154
3513,0.01840284415347474
3937,0.009426502727106264
3532,0.00933968487360192
3533,0.009521883408829713
3537,0.019767724148225963
3848,0.01075271253951565
3543,0.021914660425661623
3549,0.015868052468466932
3553,0.009911826699557215
3871,0.009472437234542032
3880,0.010249102205714481
3568,0.019606474846528613
3573,0.00964872014731195
3898,0.01840284415347474
3585,0.009555630399136067
3591,0.011387581973472284
3313,0.019386515666948635
3628,0.015910040203130207
3356,0.009521883408829713
3666,0.009426502727106264
3390,0.009521883408829713
3704,0.009392574749029674
3719,0.009911826699557215
3406,0.01075271253951565
3722,0.019606474846528613
3438,0.019606474846528613
3743,0.009534099337526072
3751,0.009353147591009801
4386,0.009447793118772564
4081,0.015077694278377287
4084,0.00940431180099493
4086,0.01934479779671843
4407,0.01075271253951565
4420,0.013827277976432092
4106,0.010364665904215264
4108,0.010008308813059814
4113,0.019606474846528613
4114,0.009447793118772564
4429,0.009392574749029674
4433,0.0186118544360024
4124,0.009365529928697497
4145,0.019606474846528613
4465,0.012596049442843087
4218,0.009353147591009801
4504,0.009966016288217295
4520,0.01533912937748569
4523,0.009365529928697497
4249,0.00940431180099493
3946,0.009351356457776027
3950,0.00967412152509778
4293,0.009438981252051604
5752,0.013827277976432092
5470,0.0103517428073261
5775,0.00940431180099493
5777,0.009351356457776027
5492,0.010194853480193418
5494,0.0186118544360024
5495,0.009989519276724434
5788,0.017196476932944044
5793,0.013131883772226334
14054,0.01845985623429297
14057,0.01066914826370158
14398,0.009351356457776027
14416,0.010364665904215264
14098,0.009438981252051604
14100,0.01075271253951565
14103,0.009438981252051604
14106,0.009353147591009801
14421,0.01075271253951565
14426,0.019606474846528613
14430,0.012596049442843087
14128,0.009426502727106264
14130,0.018252521137993555
15110,0.009438981252051604
14789,0.01075271253951565
14793,0.00940431180099493
15120,0.009353147591009801
15128,0.010756055305327283
15138,0.009353147591009801
14849,0.009426502727106264
14853,0.009911826699557215
14859,0.009353147591009801
15199,0.010525085082434129
14903,0.009447793118772564
14929,0.01753905148654418
14935,0.01845985623429297
15253,0.009353147591009801
14937,0.009353147591009801
14949,0.011119216164014688
14951,0.009441581415006983
14676,0.01277246058666728
15000,0.010437688862367596
15014,0.009426502727106264
14712,0.010451457150653213
15022,0.009351356457776027
15037,0.012487406184634096
15041,0.009392574749029674
14753,0.009989519276724434
15062,0.009365529928697497
15072,0.009911826699557215
14772,0.019606474846528613
14775,0.00940431180099493
15736,0.00940431180099493
15421,0.009353147591009801
15424,0.019606474846528613
15437,0.016710881546947585
15752,0.01806439578159084
15755,0.01075271253951565
2158,0.009426502727106264
2160,0.009636681028914398
2161,0.009911826699557215
2490,0.01075271253951565
2493,0.018571625455918644
2497,0.01845985623429297
3120,0.009353147591009801
3123,0.010137492180654491
2830,0.012542272341923268
3145,0.009438981252051604
2871,0.009818370161037678
3282,0.009521883408829713
3288,0.00940431180099493
2883,0.009447793118772564
3187,0.01066914826370158
2904,0.019606474846528613
2909,0.009353147591009801
3205,0.012596049442843087
3234,0.009438981252051604
3244,0.009911826699557215
3245,0.009447793118772564
3248,0.01845985623429297
2960,0.024421568891356386
2964,0.018571625455918644
3260,0.00940431180099493
3275,0.009438981252051604
3279,0.019606474846528613
2984,0.009524506189316937
2987,0.009521883408829713
2992,0.009365529928697497
2708,0.009447793118772564
2718,0.009438981252051604
3022,0.009438981252051604
3036,0.009989519276724434
2720,0.009447793118772564
2735,0.009351356457776027
3053,0.009353147591009801
3060,0.01075271253951565
3071,0.01782893420857823
3760,0.011179969025078755
12309,0.009989519276724434
12322,0.01840284415347474
12352,0.009438981252051604
12692,0.009426502727106264
12382,0.012596049442843087
12703,0.009426502727106264
12710,0.009353147591009801
12727,0.010537420468514833
12428,0.010437688862367596
12444,0.009353147591009801
12447,0.01845985623429297
12451,0.019767724148225963
77557,0.00940431180099493
78505,0.013827277976432092
78821,0.009353147591009801
79784,0.00940431180099493
80100,0.009447793118772564
80423,0.009392574749029674
80437,0.019767724148225963
80750,0.019386515666948635
81060,0.01053822227517719
81068,0.009392574749029674
81075,0.009989519276724434
81381,0.01075271253951565
76604,0.00933968487360192
77252,0.009426502727106264
77562,0.009521883408829713
78212,0.009555630399136067
78214,0.020635896631776608
78518,0.01696760432613136
78520,0.01058419559653643
78521,0.01845985623429297
78857,0.009521883408829713
79163,0.009447793118772564
79803,0.009911826699557215
80123,0.009353147591009801
80136,0.016181216974448995
80138,0.009911826699557215
80450,0.00940431180099493
80454,0.009426502727106264
80455,0.0186118544360024
80457,0.0186118544360024
81401,0.009429099485314483
2266,0.009989519276724434
2595,0.01583191831021414
2289,0.009966016288217295
2609,0.010137492180654491
2611,0.01075271253951565
2613,0.009426502727106264
2616,0.009911826699557215
2628,0.009365529928697497
2654,0.009909929649194968
2346,0.009673818295612587
2356,0.009438981252051604
2057,0.013827277976432092
2364,0.0186118544360024
2372,0.0103517428073261
2083,0.013827277976432092
2115,0.009353147591009801
2116,0.009521883408829713
2117,0.009438981252051604
2442,0.019386515666948635
2454,0.009353147591009801
2147,0.009392574749029674
71153,0.009716748524749307
66365,0.009716748524749307
66998,0.009953585244988981
67003,0.009353147591009801
67007,0.019606474846528613
67012,0.009809709386997802
67317,0.019386515666948635
57463,0.010337306522348669
58098,0.009521883408829713
58105,0.009353147591009801
58414,0.009447793118772564
58420,0.019767724148225963
58746,0.013827277976432092
59061,0.01075271253951565
59068,0.01845985623429297
59375,0.013827277976432092
59376,0.010238669988813016
59387,0.009925160659508955
59700,0.013827277976432092
60026,0.009438981252051604
60028,0.009952333704987035
60348,0.009911826699557215
60655,0.010324417182392121
60657,0.01075271253951565
60973,0.019606474846528613
56201,0.019606474846528613
56525,0.009673818295612587
56837,0.009351356457776027
56843,0.009392574749029674
56845,0.009911826699557215
57164,0.013827277976432092
57805,0.009447793118772564
57806,0.00940431180099493
57808,0.011213368202954531
58111,0.009438981252051604
58436,0.019767724148225963
58447,0.009353147591009801
58751,0.016329961640339286
59073,0.009438981252051604
59396,0.010810955751325024
59405,0.011230080962417573
59716,0.01075271253951565
60037,0.010238081307332027
60045,0.012471869722077153
60357,0.00933968487360192
60363,0.009989519276724434
60672,0.02173628647701101
60684,0.013058215296369455
60687,0.010437688862367596
61006,0.009353147591009801
56220,0.009438981252051604
56222,0.009351356457776027
56539,0.009353147591009801
56540,0.009989519276724434
56548,0.009392574749029674
57497,0.009365529928697497
57509,0.013827277976432092
57821,0.009912780067023392
58135,0.009989519276724434
58458,0.01075271253951565
58790,0.018252521137993555
59424,0.009673818295612587
59425,0.009438981252051604
65474,0.009989519276724434
65484,0.00940431180099493
65797,0.009353147591009801
65810,0.009447793118772564
65812,0.009447793118772564
70503,0.013131883772226334
70505,0.009911826699557215
70825,0.009546718922965925
70831,0.009521883408829713
70832,0.009447793118772564
32454,0.010438426980249436
32781,0.01845985623429297
32789,0.00964872014731195
32812,0.01020758273690504
32506,0.009911826699557215
32512,0.009365529928697497
32844,0.009438981252051604
32845,0.0186118544360024
32852,0.0186118544360024
32875,0.009353147591009801
32897,0.011230080962417573
32585,0.009365529928697497
32279,0.009447793118772564
32600,0.016165769690643893
32610,0.009966016288217295
32615,0.01075271253951565
32635,0.009447793118772564
32638,0.017799103510814672
